description	enabled	ladder	min diff	version	op	param	value	class	numinputs	input 1	input 2	input 3	input 4	input 5	input 6	input 7	output	lvl	plvl	ilvl	mod 1	mod 1 chance	mod 1 param	mod 1 min	mod 1 max	mod 2	mod 2 chance	mod 2 param	mod 2 min	mod 2 max	mod 3	mod 3 chance	mod 3 param	mod 3 min	mod 3 max	mod 4	mod 4 chance	mod 4 param	mod 4 min	mod 4 max	mod 5	mod 5 chance	mod 5 param	mod 5 min	mod 5 max	output b	b lvl	b plvl	b ilvl	b mod 1	b mod 1 chance	b mod 1 param	b mod 1 min	b mod 1 max	b mod 2	b mod 2 chance	b mod 2 param	b mod 2 min	b mod 2 max	b mod 3	b mod 3 chance	b mod 3 param	b mod 3 min	b mod 3 max	b mod 4	b mod 4 chance	b mod 4 param	b mod 4 min	b mod 4 max	b mod 5	b mod 5 chance	b mod 5 param	b mod 5 min	b mod 5 max	output c	c lvl	c plvl	c ilvl	c mod 1	c mod 1 chance	c mod 1 param	c mod 1 min	c mod 1 max	c mod 2	c mod 2 chance	c mod 2 param	c mod 2 min	c mod 2 max	c mod 3	c mod 3 chance	c mod 3 param	c mod 3 min	c mod 3 max	c mod 4	c mod 4 chance	c mod 4 param	c mod 4 min	c mod 4 max	c mod 5	c mod 5 chance	c mod 5 param	c mod 5 min	c mod 5 max	*eol
Coif of Glory - Temper A21	1			100	18	402	1		2	D09	C20						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	mana%			20	25	abs-cold%			5	10																																																																0
Coif of Glory - Temper A22	1			100	18	402	1		2	D09	C21						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	ac%			100	100																																																																					0
Coif of Glory - Temper A23	1			100	18	402	1		2	D09	C22						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	red-mag			20	30																																																																					0
Coif of Glory - Temper A24	1			100	18	402	1		2	D09	C23						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	ac%			100	100																																																																					0
Coif of Glory - Temper A25	1			100	18	402	1		2	D09	C24						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	abs-cold%			5	10																																																																					0
Coif of Glory - Temper A26	1			100	18	402	1		2	D09	C25						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	extra-ltng			10	20																																																																					0
Coif of Glory - Temper A27	1			100	18	402	1		2	D09	C26						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	extra-ltng			10	20																																																																					0
Coif of Glory - Temper A28	1			100	18	402	1		2	D09	C27						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	crush/str		2			extra-cold			20	30																																																																0
Coif of Glory - Temper A29	1			100	18	402	1		2	D09	C28						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	pierce-fire			10	20																																																																					0
Coif of Glory - Temper A30	1			100	18	402	1		2	D09	C29						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	dmg-elem			50	100	fireskill			3	3																																																																0
Coif of Glory - Temper A31	1			100	18	402	1		2	D09	C30						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	hp%			20	25																																																																					0
Coif of Glory - Temper A32	1			100	18	402	1		2	D09	C31						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	red-dmg			10	15	dual%			10	15																																																																0
Coif of Glory - Temper A33	1			100	18	402	1		2	D09	C32						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	regen			15	30																																																																					0
Coif of Glory - Temper A34	1			100	18	402	1		2	D09	C33						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	abs-fire%			5	10	gethit-skill		177	10	19																																																																0
Coif of Glory - Temper A35	1			100	18	402	1		2	D09	C34						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	red-dmg			10	15	res-mag			10	15																																																																0
Coif of Glory - Temper A36	1			100	18	402	1		2	D09	C35						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	magskill			1	1																																																																					0
Coif of Glory - Temper A37	1			100	18	402	1		2	D09	C36						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	extra-fire			10	20																																																																					0
Coif of Glory - Temper A38	1			100	18	402	1		2	D09	C37						useitem,tmp	99			relic_track			-2	-2	demontemper			-2	-2	extra-cold			10	20																																																																					0
Coif of Glory - Temper B1	1			100	18	402	2		2	D09	C00						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	incant-dur			15	15	indestruct			1	1																																																																0
Coif of Glory - Temper B2	1			100	18	402	2		2	D09	C01						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	Weight-Capacity			3	5	all-stats			15	20																																																																0
Coif of Glory - Temper B3	1			100	18	402	2		2	D09	C02						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	ease			-25	-25	sum-all			15	25	ext-missile			2	4																																																											0
Coif of Glory - Temper B4	1			100	18	402	2		2	D09	C03						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	ease			-25	-25	dex-combo			10	10																																																																0
Coif of Glory - Temper B5	1			100	18	402	2		2	D09	C04						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	half-freeze			1	1	skilltab		19	3	3																																																																0
Coif of Glory - Temper B6	1			100	18	402	2		2	D09	C05						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	all-stats			5	10	ext-sum			2	4																																																																0
Coif of Glory - Temper B7	1			100	18	402	2		2	D09	C06						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	oskill-combo		147	3	5	all-stats			15	20																																																																0
Coif of Glory - Temper B8	1			100	18	402	2		2	D09	C07						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	incant-dur			15	15																																																																					0
Coif of Glory - Temper B9	1			100	18	402	2		2	D09	C08						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	incant-dur			15	15	all-statsg%			10	10																																																																0
Coif of Glory - Temper B10	1			100	18	402	2		2	D09	C09						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	all-stats			5	10	sum-all			15	25																																																																0
Coif of Glory - Temper B11	1			100	18	402	2		2	D09	C10						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	sum-dmg			15	25	Weight-Capacity			5	8	ext-sum			2	4																																																											0
Coif of Glory - Temper B12	1			100	18	402	2		2	D09	C11						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	addxp			5	10	all-statsg%			10	10	all-stats			15	20																																																											0
Coif of Glory - Temper B13	1			100	18	402	2		2	D09	C12						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	Weight-Capacity			5	8	levelreq			-10	-20	ethereal			1	1																																																											0
Coif of Glory - Temper B14	1			100	18	402	2		2	D09	C13						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	allskills			-3	-3																																																																					0
Coif of Glory - Temper B15	1			100	18	402	2		2	D09	C14						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	Weight-Capacity			5	8	mag%			30	40																																																																0
Coif of Glory - Temper B16	1			100	18	402	2		2	D09	C15						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	sum-speed			15	25	ext-att			2	4	all-stats			15	20																																																											0
Coif of Glory - Temper B17	1			100	18	402	2		2	D09	C16						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	allskills			3	3	buff-length			10	20																																																																0
Coif of Glory - Temper B18	1			100	18	402	2		2	D09	C17						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	sum-all			15	25	sum-speed			15	25	levelreq			-10	-20																																																											0
Coif of Glory - Temper B19	1			100	18	402	2		2	D09	C18						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	Weight-Capacity			5	8	nec			2	3	ethereal			1	1																																																											0
Coif of Glory - Temper B20	1			100	18	402	2		2	D09	C19						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	regen-mana			50	50	regen-mana			50	50	res-all-max			5	10																																																											0
Coif of Glory - Temper B21	1			100	18	402	2		2	D09	C20						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	regen			15	30	cold-thorns			30	30																																																																0
Coif of Glory - Temper B22	1			100	18	402	2		2	D09	C21						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	regen			15	30	dual%			3	5																																																																0
Coif of Glory - Temper B23	1			100	18	402	2		2	D09	C22						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	cold-thorns			30	30	mana			15	25																																																																0
Coif of Glory - Temper B24	1			100	18	402	2		2	D09	C23						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	hp%			5	10	hp			15	25																																																																0
Coif of Glory - Temper B25	1			100	18	402	2		2	D09	C24						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	hp			50	100	regen			15	30																																																																0
Coif of Glory - Temper B26	1			100	18	402	2		2	D09	C25						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	ravendmg			75	150	extra-pois			10	20																																																																0
Coif of Glory - Temper B27	1			100	18	402	2		2	D09	C26						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	swing			20	40	pierce-cold			10	20																																																																0
Coif of Glory - Temper B28	1			100	18	402	2		2	D09	C27						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	swing			10	20	pierce-fire			10	20																																																																0
Coif of Glory - Temper B29	1			100	18	402	2		2	D09	C28						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	att			100	200	dmg-pois		50	1025	1025																																																																0
Coif of Glory - Temper B30	1			100	18	402	2		2	D09	C29						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	dmg-elem			50	100	lightskill			1	1	explosivearrow			1	1																																																											0
Coif of Glory - Temper B31	1			100	18	402	2		2	D09	C30						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	abs-ltng%			5	10	balance			10	20																																																																0
Coif of Glory - Temper B32	1			100	18	402	2		2	D09	C31						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	red-dmg%			10	15	dual%			3	5	red-mag			20	30																																																											0
Coif of Glory - Temper B33	1			100	18	402	2		2	D09	C32						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	allskills			-3	-3																																																																					0
Coif of Glory - Temper B34	1			100	18	402	2		2	D09	C33						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	balance			10	20	bone_armor			35	50																																																																0
Coif of Glory - Temper B35	1			100	18	402	2		2	D09	C34						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	hp%			20	25	regen-mana			50	50																																																																0
Coif of Glory - Temper B36	1			100	18	402	2		2	D09	C35						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	crush/str		2																																																																							0
Coif of Glory - Temper B37	1			100	18	402	2		2	D09	C36						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	allskills			-3	-3																																																																					0
Coif of Glory - Temper B38	1			100	18	402	2		2	D09	C37						useitem,tmp	99			relic_track			-2	-2	demontemper			-3	-3	fireskill			1	1	dmg-pois		50	1025	1025																																																																0
